FECHA_REGISTRO;HORA_REGISTRO;PRECIPITACION;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;ESTACION;FECHA_CORTE
20220313;10:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220313;11:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220313;12:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220313;13:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220313;14:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220313;15:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220313;16:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220313;17:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220313;18:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220313;19:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220313;20:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220313;21:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220313;22:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220313;23:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;0:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;1:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;2:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;3:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;4:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;5:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;6:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;7:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;8:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;9:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;10:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;11:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;12:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;13:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;14:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;15:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;16:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;17:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;18:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;19:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;20:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;21:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;22:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220314;23:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;0:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;1:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;2:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;3:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;4:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;5:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;6:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;7:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;8:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;9:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;10:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;11:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;12:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;13:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;14:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;15:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;16:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;17:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;18:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;19:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;20:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;21:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;22:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220315;23:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;0:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;1:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;2:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;3:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;4:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;5:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;6:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;7:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;8:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;9:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;10:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;11:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;12:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;13:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;14:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;15:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;16:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;17:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;18:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;19:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;20:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;21:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;22:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220316;23:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;0:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;1:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;2:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;3:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;4:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;5:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;6:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;7:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;8:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;9:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;10:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;11:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;12:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;13:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;14:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;15:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;16:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;17:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;18:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;19:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;20:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;21:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;22:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220317;23:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;0:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;1:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;2:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;3:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;4:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;5:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;6:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;7:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;8:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;9:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;10:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;11:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;12:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;13:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;14:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;15:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;16:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;17:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;18:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;19:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;20:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;21:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;22:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220318;23:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;0:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;1:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;2:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;3:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;4:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;5:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;6:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;7:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;8:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;9:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;10:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;11:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;12:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;13:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;14:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;15:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;16:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;17:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;18:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;19:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;20:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;21:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;22:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220319;23:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;0:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;1:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;2:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;3:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;4:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;5:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;6:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;7:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;8:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;9:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;10:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;11:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;12:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;13:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;14:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;15:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;16:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;17:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;18:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;19:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;20:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;21:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;22:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220320;23:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;0:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;1:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;2:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;3:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;4:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;5:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;6:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;7:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;8:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;9:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;10:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;11:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;12:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;13:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;14:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;15:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;16:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;17:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;18:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;19:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;20:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;21:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;22:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220321;23:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;0:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;1:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;2:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;3:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;4:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;5:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;6:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;7:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;8:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;9:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;10:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;11:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;12:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;13:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;14:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;15:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;16:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;17:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;18:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;19:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;20:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;21:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;22:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220322;23:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;0:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;1:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;2:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;3:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;4:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;5:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;6:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;7:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;8:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;9:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;10:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;11:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;12:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;13:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;14:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;15:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;16:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;17:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;18:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;19:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;20:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;21:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;22:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220323;23:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220324;0:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220324;1:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220324;2:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220324;3:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220324;4:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220324;5:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220324;6:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
20220324;7:00:00;;CUSCO;URUBAMBA;CHINCHERO;81302;URU-URUS-PLU-02;20240530
